job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,Employee_type,Employee_status,gender,age,marital_status_maried(Y/N),number_of_dependences,Education_level,year_graduated,job_duration_as_permanent_worker,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Best Performance,Avg_achievement_%,Last_achievement_%,Achievement_above_100%_during3quartal,achievement_target_1,achievement_target_2,achievement_target_3
JG04,1.92,PG03,1.92,0.5,RM_type_B,Permanent,Male,31,Y,0,level_4,2011,4.0,4,3,2,0,5,3,0,101.33666666666666,99.18,3.0,Pencapaian 50%-100%,Pencapaian > 1.5,not reached
JG04,2.58,PG03,2.58,0.5,RM_type_A,Permanent,Male,35,N,0,,,6.0,6,3,3,0,3,0,0,84.07666666666667,72.69,2.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,2.58,PG03,2.58,0.17,RM_type_B,Permanent,Male,37,Y,2,level_4,2017,6.0,6,5,3,1,0,0,0,71.48333333333333,59.63,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,0.5,RM_type_B,Permanent,Male,41,Y,1,level_3,1998,5.0,5,6,4,0,3,1,0,81.45666666666666,103.38,1.0,Pencapaian 50%-100%,Pencapaian 50%-100%,not reached
JG04,2.0,PG03,2.0,0.5,RM_type_A,Permanent,Male,34,Y,1,,,4.0,4,3,2,0,3,1,0,101.89666666666666,111.73,3.0,Pencapaian 50%-100%,Pencapaian 100%-150%,reached
JG04,1.92,PG03,1.92,3.42,RM_type_C,Permanent,Male,32,Y,0,,,4.0,4,2,2,0,5,0,0,44.07999999999999,68.17,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.08,PG03,1.08,1.17,RM_type_A,Permanent,Male,30,Y,0,level_4,2012,1.0,1,1,2,0,0,0,0,,,,,,
JG05,0.25,PG05,0.25,0.42,RM_type_A,Permanent,Male,43,Y,2,level_3,2000,17.0,18,11,9,0,6,0,0,109.94,127.3,3.0,Pencapaian 100%-150%,Pencapaian 100%-150%,reached
JG04,1.92,PG03,1.92,0.42,RM_type_A,Permanent,Male,32,Y,2,level_4,0,5.0,5,4,3,3,0,7,0,85.50333333333333,92.6,2.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,0.42,RM_type_B,Permanent,Male,34,Y,2,,,5.0,5,4,4,1,3,0,0,111.60666666666668,114.9,3.0,Pencapaian 100%-150%,Pencapaian 50%-100%,reached
JG04,1.92,PG03,1.92,0.42,RM_type_B,Permanent,Male,32,Y,1,level_4,2012,4.0,4,3,3,1,2,0,0,107.37333333333332,114.92,3.0,Pencapaian 100%-150%,Pencapaian 50%-100%,reached
JG04,1.92,PG03,1.92,0.42,RM_type_B,Permanent,Male,31,Y,1,level_4,2012,4.0,4,3,2,0,1,0,0,103.77,110.22,3.0,Pencapaian 100%-150%,Pencapaian 100%-150%,not reached
JG04,1.42,PG03,1.42,0.42,RM_type_A,Permanent,Male,32,Y,0,level_4,2011,2.0,2,2,3,0,0,0,0,,,,,,
JG04,2.58,PG03,2.58,0.5,RM_type_A,Permanent,Male,36,Y,2,,,6.0,6,3,2,0,2,0,0,110.9,116.15,3.0,Pencapaian 100%-150%,Pencapaian 100%-150%,reached
JG04,2.58,PG03,2.58,0.5,RM_type_A,Permanent,Male,36,Y,2,level_4,2007,6.0,6,4,3,2,2,0,0,122.81333333333332,124.22,3.0,Pencapaian 100%-150%,Pencapaian > 1.5,reached
JG04,1.42,PG03,1.42,0.5,RM_type_B,Permanent,Male,34,Y,0,level_3,2007,4.0,4,3,2,0,3,0,0,99.63666666666666,108.9,3.0,Pencapaian 100%-150%,Pencapaian 100%-150%,not reached
JG04,1.42,PG03,1.42,0.5,RM_type_B,Permanent,Male,31,Y,0,level_4,0,4.0,4,4,2,1,8,2,0,87.49333333333333,90.1,3.0,Pencapaian > 1.5,Pencapaian < 50%,reached
JG03,0.67,PG01,0.67,0.67,RM_type_B,Contract,Male,27,N,0,level_4,2016,,1,1,1,0,0,0,0,,,,,,
JG04,1.92,PG03,1.92,3.5,RM_type_A,Permanent,Male,36,Y,1,level_3,2006,6.0,6,2,3,1,4,0,0,81.35333333333334,96.88,2.0,Pencapaian 100%-150%,Pencapaian 50%-100%,reached
JG04,1.92,PG03,1.92,0.17,RM_type_A,Permanent,Female,34,Y,1,level_4,2008,6.0,6,4,3,0,6,2,0,90.93333333333334,97.33,2.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,0.5,RM_type_B,Permanent,Male,32,Y,1,,,4.0,4,3,3,1,3,2,0,96.15333333333336,96.2,3.0,Pencapaian 100%-150%,Pencapaian 50%-100%,reached
JG04,7.83,PG04,8.0,0.42,RM_type_A,Permanent,Female,43,Y,3,level_4,2014,26.0,26,13,6,1,0,1,0,90.76333333333334,99.51,2.0,Pencapaian 100%-150%,Pencapaian 50%-100%,reached
JG05,4.17,PG06,8.0,0.42,RM_type_A,Permanent,Female,51,Y,2,level_4,2006,30.0,30,17,10,1,3,0,0,65.52333333333334,65.08,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,2.0,PG03,2.0,0.42,RM_type_B,Permanent,Female,35,Y,1,,,5.0,5,5,4,0,3,2,1,41.31333333333335,47.32,0.0,Pencapaian < 50%,Pencapaian < 50%,not reached
JG04,2.0,PG03,2.0,0.42,RM_type_B,Permanent,Male,34,Y,1,level_4,2010,4.0,4,3,3,0,2,0,0,55.84,50.18,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,2.0,PG03,2.0,0.42,RM_type_B,Permanent,Male,29,Y,0,level_3,2012,4.0,4,4,2,0,0,2,0,63.23333333333333,64.99,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG05,2.33,PG06,0.0,1.58,RM_type_A,Permanent,Female,40,N,0,level_3,2001,16.0,17,11,9,2,4,0,0,97.14666666666666,100.27,3.0,Pencapaian 100%-150%,Pencapaian 50%-100%,reached
JG04,1.42,PG03,1.42,1.58,RM_type_B,Permanent,Male,30,Y,2,level_3,2010,3.0,3,2,2,0,2,0,0,64.19333333333334,61.46,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.42,PG03,1.42,1.25,RM_type_B,Permanent,Male,30,N,0,level_4,2013,2.0,2,2,2,0,1,0,1,,,,,,
JG04,1.92,PG03,1.92,0.5,RM_type_B,Permanent,Male,33,Y,1,level_4,2011,5.0,5,5,4,1,0,0,0,70.37333333333333,76.97,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,2.5,PG03,2.5,1.58,RM_type_A,Permanent,Male,31,Y,1,level_4,2011,5.0,5,2,4,3,3,1,0,101.52,117.41,3.0,Pencapaian 100%-150%,Pencapaian 100%-150%,reached
JG04,2.0,PG03,2.0,0.5,RM_type_A,Permanent,Male,34,Y,0,level_3,2011,4.0,4,3,4,2,6,0,0,102.40666666666668,108.2,3.0,Pencapaian > 1.5,Pencapaian 50%-100%,reached
JG04,2.0,PG03,2.0,0.5,RM_type_B,Permanent,Male,31,Y,0,level_3,2011,4.0,4,3,2,0,7,0,0,80.89333333333333,83.13,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG05,2.33,PG06,0.0,3.5,RM_type_A,Permanent,Male,38,Y,0,level_4,9999,13.0,13,11,9,1,2,0,0,97.29333333333334,102.3,3.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG05,2.33,PG06,0.0,1.58,RM_type_A,Permanent,Male,37,Y,2,level_4,2004,12.0,13,11,7,6,6,4,0,115.77,123.15,3.0,Pencapaian > 1.5,Pencapaian 100%-150%,reached
JG04,1.83,PG03,1.83,0.83,RM_type_A,Permanent,Male,31,Y,1,level_4,2011,5.0,5,3,3,0,6,0,0,74.44,94.79,1.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.92,PG03,1.92,2.42,RM_type_B,Permanent,Female,27,N,0,level_3,2013,2.0,2,1,2,0,8,4,0,72.21,75.29,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.42,PG03,1.42,1.75,RM_type_B,Permanent,Male,30,Y,2,level_3,2014,2.0,2,1,2,0,3,0,1,,,,,,
JG04,1.08,PG03,1.08,1.33,RM_type_B,Permanent,Male,28,Y,0,level_3,2013,1.0,1,1,2,0,0,0,0,,,,,,
JG04,2.25,PG03,2.25,1.58,RM_type_A,Permanent,Male,38,Y,2,level_4,2004,6.0,6,3,2,2,4,8,0,94.05666666666669,97.24,3.0,Pencapaian 100%-150%,Pencapaian 50%-100%,not reached
JG04,1.92,PG03,1.92,2.5,RM_type_C,Permanent,Female,34,Y,1,level_4,2009,5.0,5,3,4,0,2,1,0,84.6,90.83,1.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,2.42,PG03,2.42,3.5,RM_type_A,Permanent,Male,38,Y,1,level_5,2012,5.0,5,3,2,0,3,0,1,89.41333333333334,91.43,3.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,0.67,PG03,0.67,0.67,RM_type_B,Permanent,Male,30,Y,1,level_4,2015,1.0,1,1,2,0,0,0,0,,,,,,
JG04,1.92,PG03,1.92,0.5,RM_type_B,Permanent,Male,30,Y,0,,2011,4.0,4,2,2,0,3,0,0,58.78,64.54,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.42,PG03,1.42,0.5,RM_type_B,Permanent,Male,31,N,0,level_5,2018,2.0,2,2,2,0,1,0,0,,,,,,
JG03,0.08,PG01,0.08,0.08,RM_type_A,Contract,Male,29,Y,0,level_3,2013,,1,1,1,0,0,0,0,,,,,,
JG04,5.5,PG04,5.5,1.5,RM_type_B,Permanent,Male,42,Y,2,level_5,9999,16.0,16,17,10,0,2,3,0,16.666666666666668,20.0,0.0,,,
JG04,1.92,PG03,1.92,3.5,RM_type_A,Permanent,Male,30,Y,1,level_4,2012,4.0,4,2,3,0,0,0,0,77.40666666666667,84.7,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.42,PG03,1.42,0.5,RM_type_B,Permanent,Male,29,N,0,level_4,2014,3.0,3,2,3,0,3,0,0,103.40333333333332,106.8,3.0,Pencapaian 100%-150%,Pencapaian 50%-100%,reached
JG04,1.42,PG03,1.42,1.75,RM_type_B,Permanent,Male,27,N,0,level_4,2018,2.0,2,1,2,0,6,2,0,,,,,,
JG04,2.58,PG03,2.58,2.5,RM_type_A,Permanent,Male,39,Y,2,level_4,2005,7.0,7,4,3,0,0,2,0,104.23666666666668,107.47,3.0,Pencapaian 100%-150%,Pencapaian 50%-100%,reached
JG04,1.92,PG03,1.92,2.33,RM_type_A,Permanent,Female,34,Y,2,level_4,2008,5.0,5,3,4,2,6,2,0,24.55666666666666,46.58,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,1.58,RM_type_A,Permanent,Male,31,Y,1,level_3,2010,5.0,5,3,3,2,3,0,0,69.81333333333333,77.45,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,2.0,PG03,2.0,0.5,RM_type_A,Permanent,Male,32,Y,1,level_4,2011,4.0,4,3,5,0,3,0,0,75.98333333333333,79.14,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,0.5,RM_type_B,Permanent,Male,30,Y,1,level_4,2012,4.0,4,3,2,0,7,1,0,72.00666666666666,77.8,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,0.5,RM_type_A,Permanent,Male,31,Y,0,level_4,2013,3.0,3,2,3,0,5,1,0,62.72333333333333,66.11,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.42,PG03,1.42,1.75,RM_type_B,Permanent,Male,28,N,0,level_3,2013,2.0,2,1,2,0,1,0,0,,,,,,
JG04,1.58,PG03,1.58,0.5,RM_type_A,Permanent,Male,28,Y,1,level_4,2014,2.0,2,2,3,0,6,5,0,70.02,70.02,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG05,8.0,PG06,2.5,0.5,RM_type_A,Permanent,Male,43,Y,1,level_4,2006,17.0,19,15,9,2,0,0,0,66.68666666666667,68.53,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG05,8.0,PG06,3.0,0.5,RM_type_A,Permanent,Male,47,Y,3,level_1,\N,23.0,23,12,7,1,3,11,0,99.69666666666667,114.62,3.0,Pencapaian 50%-100%,Pencapaian 100%-150%,reached
JG04,1.42,PG03,1.42,1.75,RM_type_B,Permanent,Female,31,Y,1,level_4,2011,2.0,2,1,2,1,0,10,0,,,,,,
JG04,0.5,PG03,0.5,0.5,RM_type_B,Permanent,Male,29,N,0,level_3,2013,1.0,1,1,1,0,0,0,0,,,,,,
JG05,1.83,PG05,1.83,2.5,RM_type_A,Permanent,Female,41,Y,3,level_4,2001,14.0,14,11,8,2,3,2,0,101.44333333333331,114.99,2.0,Pencapaian 100%-150%,Pencapaian 100%-150%,reached
JG04,2.58,PG03,2.58,2.67,RM_type_A,Permanent,Male,37,Y,2,level_4,2006,7.0,7,4,2,1,0,3,0,83.04666666666667,92.12,2.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,1.25,RM_type_B,Permanent,Male,30,N,0,level_4,2012,4.0,4,5,3,0,6,0,0,69.52666666666666,74.0,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG03,0.0,PG01,0.0,0.0,RM_type_A,Contract,Male,28,Y,0,level_4,2016,,1,1,1,0,0,0,0,,,,,,
JG04,1.92,PG03,1.92,0.42,RM_type_A,Permanent,Male,35,Y,3,,,5.0,5,3,3,0,3,0,0,108.69666666666667,103.56,3.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.67,PG03,1.67,0.0,RM_type_A,Permanent,Male,30,Y,0,,,4.0,4,5,3,0,3,0,0,85.04333333333334,84.22,1.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG03,0.08,PG01,0.08,0.08,RM_type_B,Contract,Male,30,Y,0,level_4,2013,,1,1,1,0,0,0,0,,,,,,
JG04,7.5,PG04,8.0,0.42,RM_type_C,Permanent,Female,46,Y,1,level_1,\N,24.0,24,14,7,4,10,0,0,88.91000000000003,72.39,2.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG05,0.67,PG05,0.67,0.0,RM_type_A,Permanent,Male,37,Y,2,level_4,2007,8.0,8,8,4,6,7,0,0,110.44,113.07,3.0,Pencapaian 50%-100%,Pencapaian > 1.5,not reached
JG04,1.75,PG03,1.75,0.42,RM_type_B,Permanent,Male,28,Y,0,level_3,2013,3.0,3,3,2,0,9,0,0,106.66333333333334,105.79,3.0,Pencapaian > 1.5,Pencapaian > 1.5,not reached
JG03,1.0,PG01,1.0,0.42,RM_type_B,Contract,Male,29,Y,0,level_3,2012,,1,2,1,0,0,0,0,,,,,,
JG04,0.83,PG03,0.83,0.42,RM_type_B,Permanent,Male,31,Y,0,level_4,2014,1.0,1,2,2,0,0,0,0,,,,,,
JG04,2.58,PG03,2.58,0.0,RM_type_A,Permanent,Male,35,Y,2,level_4,9999,6.0,6,5,4,1,8,0,0,111.71666666666664,105.0,3.0,Pencapaian 100%-150%,Pencapaian 100%-150%,reached
JG04,1.92,PG03,1.92,0.42,RM_type_A,Permanent,Male,33,Y,1,,,5.0,5,5,3,1,5,2,0,107.02666666666666,103.52,3.0,Pencapaian 100%-150%,Pencapaian 100%-150%,reached
JG04,0.83,PG03,0.83,0.42,RM_type_B,Permanent,Male,33,Y,1,level_4,2015,1.0,1,2,3,0,0,0,0,,,,,,
JG04,0.33,PG03,0.33,0.33,RM_type_B,Permanent,Male,30,Y,0,level_4,2017,1.0,1,1,1,0,0,0,0,,,,,,
JG04,2.58,PG03,2.58,0.42,RM_type_A,Permanent,Male,38,Y,1,,,6.0,6,5,3,2,4,0,0,99.86666666666667,102.68,3.0,Pencapaian 50%-100%,Pencapaian 50%-100%,not reached
JG04,2.58,PG03,2.58,0.42,RM_type_A,Permanent,Male,34,N,0,,,6.0,6,7,4,0,9,4,0,98.34,84.85,2.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,2.0,PG03,2.0,0.42,RM_type_B,Permanent,Male,29,Y,0,,,4.0,4,4,3,0,5,2,0,97.23,102.6,3.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.42,PG03,1.42,0.42,RM_type_A,Permanent,Male,32,Y,1,,,4.0,4,4,3,0,0,3,0,104.03000000000002,109.06,3.0,Pencapaian 100%-150%,Pencapaian 100%-150%,reached
JG04,1.92,PG03,1.92,0.42,RM_type_A,Permanent,Male,31,Y,2,level_4,2013,5.0,5,5,3,2,7,0,0,110.84,121.03,3.0,Pencapaian 50%-100%,Pencapaian 100%-150%,reached
JG04,2.58,PG03,2.58,0.0,RM_type_A,Permanent,Male,33,Y,0,level_3,2008,5.0,5,6,5,3,10,0,0,115.00666666666666,111.43,3.0,Pencapaian 100%-150%,Pencapaian 100%-150%,reached
JG04,1.92,PG03,1.92,0.0,RM_type_B,Permanent,Female,34,Y,2,,,4.0,4,5,2,0,4,2,0,107.46,114.95,3.0,Pencapaian 100%-150%,Pencapaian 100%-150%,reached
JG03,0.92,PG01,0.92,0.42,RM_type_B,Contract,Male,28,N,0,level_4,2015,,1,2,1,0,0,3,0,,,,,,
JG04,1.67,PG03,1.67,0.0,RM_type_A,Permanent,Male,29,Y,1,,,4.0,4,5,4,0,7,5,0,101.58333333333331,97.99,3.0,Pencapaian 50%-100%,Pencapaian 100%-150%,reached
JG04,2.0,PG03,2.0,2.25,RM_type_A,Permanent,Female,32,Y,1,level_4,2011,5.0,5,5,4,1,5,5,0,71.90666666666667,65.61,1.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,0.42,RM_type_B,Permanent,Male,33,Y,0,level_4,2009,4.0,4,4,2,0,0,6,0,55.42,62.47,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,8.0,PG04,5.5,0.42,RM_type_A,Permanent,Male,51,Y,3,level_3,1993,23.0,23,16,6,4,5,0,0,47.13999999999999,47.15,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,2.58,PG03,2.58,0.83,RM_type_C,Permanent,Female,33,Y,0,level_4,2011,6.0,6,6,4,9,6,1,0,73.08,66.27,1.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,0.42,RM_type_A,Permanent,Male,34,Y,1,level_4,2009,5.0,5,5,3,5,3,0,0,66.87,75.48,0.0,Pencapaian 100%-150%,Pencapaian 50%-100%,not reached
JG04,2.0,PG03,2.0,3.0,RM_type_A,Permanent,Female,35,Y,1,level_3,2007,6.0,6,3,3,9,9,5,0,59.86333333333334,62.06,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,2.0,PG03,2.0,0.42,RM_type_B,Permanent,Female,33,Y,1,level_4,2009,5.0,5,4,3,1,3,5,0,89.17999999999998,94.55,2.0,Pencapaian > 1.5,Pencapaian 50%-100%,reached
JG04,2.0,PG03,2.0,0.42,RM_type_B,Permanent,Female,33,Y,1,level_4,2012,4.0,4,5,3,0,9,2,0,70.94,79.61,0.0,Pencapaian > 1.5,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,0.0,RM_type_A,Permanent,Male,33,Y,1,level_4,2009,3.0,3,3,2,1,2,2,0,69.01666666666667,67.78,0.0,Pencapaian < 50%,Pencapaian 50%-100%,reached
JG04,8.0,PG04,5.0,2.5,RM_type_A,Permanent,Male,38,Y,0,level_3,2004,15.0,15,11,8,10,6,3,0,46.28,48.44,0.0,Tidak diberikan target,Pencapaian < 50%,not reached
JG04,1.5,PG03,1.5,0.83,RM_type_A,Permanent,Female,39,Y,2,level_4,2005,6.0,6,5,2,0,2,0,0,96.05333333333333,112.52,3.0,Pencapaian > 1.5,Pencapaian > 1.5,reached
JG04,1.92,PG03,1.92,3.0,RM_type_B,Permanent,Female,34,Y,1,,,4.0,4,3,3,0,3,2,0,48.01666666666667,48.87,0.0,Tidak diberikan target,Pencapaian < 50%,reached
JG04,2.0,PG03,2.0,0.42,RM_type_A,Permanent,Male,35,Y,1,level_4,2012,6.0,6,6,3,2,10,0,0,54.13333333333333,68.99,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.75,PG03,1.75,0.42,RM_type_B,Permanent,Male,35,Y,1,level_4,2008,6.0,6,5,6,1,5,9,0,54.11666666666667,79.09,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG03,4.17,PG02,1.0,0.0,RM_type_A,Permanent,Female,31,Y,1,level_3,2010,4.0,4,4,2,0,5,3,0,,,,,,
JG05,1.17,PG05,1.17,1.5,RM_type_A,Permanent,Female,51,Y,2,level_4,1993,24.0,24,13,8,0,6,2,0,88.5,88.46,3.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.92,PG03,1.92,0.42,RM_type_B,Permanent,Female,29,Y,0,level_3,2015,3.0,3,2,2,3,12,2,0,59.06666666666666,60.32,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,0.83,PG03,0.83,0.42,RM_type_A,Permanent,Male,29,Y,1,level_3,2015,1.0,1,2,1,0,0,0,0,,,,,,
JG03,0.58,PG01,0.58,0.58,RM_type_A,Contract,Male,28,N,0,level_3,2014,,1,1,1,0,0,0,0,,,,,,
JG04,1.92,PG03,1.92,2.5,RM_type_A,Permanent,Male,37,Y,2,level_4,2006,7.0,7,4,2,11,0,0,0,76.94666666666667,86.14,1.0,Pencapaian > 1.5,Pencapaian < 50%,not reached
JG04,2.0,PG03,2.0,1.5,RM_type_A,Permanent,Male,36,Y,2,level_4,2008,6.0,6,5,3,5,0,11,0,82.24,85.46,1.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,1.5,RM_type_A,Permanent,Male,30,N,0,,,4.0,4,3,4,0,3,2,0,71.25,77.85,0.0,Pencapaian > 1.5,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,0.42,RM_type_B,Permanent,Male,31,Y,0,level_3,2015,2.0,2,3,2,0,6,1,0,42.66333333333333,57.95,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,1.08,PG03,1.08,1.33,RM_type_B,Permanent,Female,31,Y,2,level_3,2011,1.0,1,1,2,0,41,9,0,,,,,,
JG04,8.0,PG04,8.0,0.42,RM_type_A,Permanent,Female,52,Y,2,level_3,1991,24.0,24,11,6,0,8,2,1,83.67666666666666,90.89,1.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,8.0,PG04,4.5,0.42,RM_type_A,Permanent,Female,45,Y,2,level_4,2010,23.0,23,15,11,0,5,0,0,74.91666666666667,78.01,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,0.42,RM_type_B,Permanent,Female,33,Y,0,,,5.0,5,4,4,0,9,6,0,73.99333333333334,94.55,1.0,Pencapaian 50%-100%,Pencapaian > 1.5,reached
JG04,1.92,PG03,1.92,0.42,RM_type_B,Permanent,Male,32,Y,0,level_4,2013,5.0,5,3,3,0,10,0,0,109.87,116.38,3.0,Pencapaian 100%-150%,Pencapaian > 1.5,reached
JG04,1.92,PG03,1.92,1.0,RM_type_B,Permanent,Male,32,Y,0,level_3,2009,6.0,6,4,3,0,0,0,0,65.15,74.08,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,0.5,RM_type_A,Permanent,Female,36,Y,2,level_4,2006,6.0,6,3,4,2,9,1,0,88.65000000000002,94.8,2.0,Pencapaian 100%-150%,Pencapaian 50%-100%,reached
JG04,1.92,PG03,1.92,0.42,RM_type_C,Permanent,Female,34,Y,1,level_3,2009,5.0,5,4,4,1,6,4,0,80.84666666666669,84.68,1.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.42,PG03,1.42,1.75,RM_type_B,Permanent,Male,29,N,0,level_3,2014,2.0,2,1,2,0,5,0,0,,,,,,
JG04,1.83,PG03,1.83,0.5,RM_type_B,Permanent,Male,32,Y,2,level_4,2009,4.0,4,2,2,0,5,0,0,77.67666666666666,80.89,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,1.0,RM_type_A,Permanent,Male,32,Y,0,level_4,2010,4.0,4,2,3,1,3,0,0,38.106666666666655,38.76,0.0,Pencapaian < 50%,Pencapaian 50%-100%,reached
JG04,1.92,PG03,1.92,1.5,RM_type_A,Permanent,Male,35,Y,1,level_4,2009,6.0,6,4,3,4,4,1,0,68.01,64.37,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,1.0,RM_type_A,Permanent,Male,34,Y,2,,,5.0,5,3,3,0,5,3,0,118.78333333333336,121.27,3.0,Pencapaian 50%-100%,Pencapaian > 1.5,reached
JG04,2.58,PG03,2.58,1.0,RM_type_C,Permanent,Female,32,Y,1,,,5.0,5,3,4,2,5,1,0,54.47666666666667,59.27,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,0.42,RM_type_B,Permanent,Male,33,Y,2,,,4.0,4,3,3,0,5,3,0,75.48333333333333,82.05,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,2.0,PG03,2.0,0.5,RM_type_A,Permanent,Male,33,Y,2,,,4.0,4,2,4,0,3,0,1,71.25333333333333,70.47,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.08,PG03,1.08,1.25,RM_type_B,Permanent,Male,30,Y,0,level_4,2013,1.0,1,1,2,0,0,0,0,,,,,,
JG04,8.0,PG04,4.5,1.0,RM_type_C,Permanent,Female,49,Y,2,level_3,1993,23.0,23,13,10,0,2,1,0,69.58333333333333,75.4,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,8.0,PG04,2.0,0.5,RM_type_A,Permanent,Female,47,Y,2,level_4,1997,15.0,17,9,8,3,3,8,0,90.56,98.28,3.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,1.0,RM_type_B,Permanent,Male,35,Y,1,level_4,2011,6.0,6,3,3,0,3,6,1,71.55666666666666,79.62,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,3.0,RM_type_B,Permanent,Male,31,Y,2,level_3,2015,3.0,3,1,2,0,7,10,0,56.08666666666666,61.24,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,0.08,RM_type_A,Permanent,Male,36,Y,2,level_3,2007,6.0,6,4,6,8,3,0,0,86.42333333333332,90.42,2.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.58,PG03,1.58,0.08,RM_type_A,Permanent,Male,35,Y,1,level_4,2008,6.0,6,4,6,0,5,0,0,78.50999999999998,88.77,1.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.92,PG03,1.92,0.08,RM_type_A,Permanent,Male,33,Y,1,level_4,2013,6.0,6,5,4,0,8,2,0,74.9066666666667,75.16,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.92,PG03,1.92,0.08,RM_type_A,Permanent,Male,34,Y,2,,,5.0,5,2,3,2,5,0,0,118.28666666666668,116.16,3.0,Pencapaian 50%-100%,Pencapaian 100%-150%,reached
JG04,1.42,PG03,1.42,0.08,RM_type_B,Permanent,Female,35,Y,1,,,4.0,4,2,3,4,4,0,0,74.53333333333335,78.26,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
